meter_id,timestamp,power,voltage,current,frequency,energy
1000000359,2026-01-06 07:01:21,1821.25,224.18,8.12,50.26,0.1518
1000000360,2026-01-06 07:01:21,2075.54,225.93,9.19,49.63,0.173
1000000361,2026-01-06 07:01:21,1676.2,237.05,7.07,49.92,0.1397
1000000362,2026-01-06 07:01:21,2036.88,226.95,8.98,50.03,0.1697
1000000363,2026-01-06 07:01:21,1962.05,232.21,8.45,50.16,0.1635
1000000364,2026-01-06 07:01:21,2189.85,237.28,9.23,50.06,0.1825
1000000365,2026-01-06 07:01:21,1570.79,222.52,7.06,50.21,0.1309
1000000366,2026-01-06 07:01:21,1511.21,233.76,6.46,49.71,0.1259
1000000367,2026-01-06 07:01:21,1628.75,235.77,6.91,50.03,0.1357
1000000368,2026-01-06 07:01:21,1886.27,238.34,7.91,49.68,0.1572
1000000369,2026-01-06 07:01:21,1599.01,220.97,7.24,50.36,0.1333
1000000370,2026-01-06 07:01:21,1607.48,229.95,6.99,50.05,0.134
1000000371,2026-01-06 07:01:21,1538.64,234.97,6.55,49.75,0.1282
1000000372,2026-01-06 07:01:21,1582.36,221.14,7.16,50.09,0.1319
1000000373,2026-01-06 07:01:21,1995.44,237.83,8.39,49.81,0.1663
1000000374,2026-01-06 07:01:21,1921.33,224.79,8.55,49.97,0.1601
1000000375,2026-01-06 07:01:21,2190.01,235.64,9.29,49.88,0.1825
1000000376,2026-01-06 07:01:21,1933.99,234.45,8.25,49.64,0.1612
1000000377,2026-01-06 07:01:21,1766.74,223.89,7.89,49.84,0.1472
1000000378,2026-01-06 07:01:21,1868.69,238.09,7.85,50.48,0.1557
1000000379,2026-01-06 07:01:21,1868.86,239.56,7.8,50.44,0.1557
1000000380,2026-01-06 07:01:21,1845.05,225.41,8.19,50.23,0.1538
1000000381,2026-01-06 07:01:21,1803.14,228.79,7.88,49.73,0.1503
1000000382,2026-01-06 07:01:21,2063.08,225.19,9.16,49.83,0.1719
1000000383,2026-01-06 07:01:21,1787.36,228.81,7.81,50.09,0.1489
1000000384,2026-01-06 07:01:21,1540.78,238.53,6.46,49.81,0.1284
1000000385,2026-01-06 07:01:21,1613.88,231.5,6.97,49.9,0.1345
1000000386,2026-01-06 07:01:21,1518.38,238.33,6.37,49.87,0.1265
1000000387,2026-01-06 07:01:21,1834.3,238.55,7.69,50.26,0.1529
1000000388,2026-01-06 07:01:21,2043.51,232.56,8.79,49.75,0.1703
1000000389,2026-01-06 07:01:21,2024.34,233.34,8.68,50.26,0.1687
1000000390,2026-01-06 07:01:21,1798.87,239.0,7.53,49.78,0.1499
1000000391,2026-01-06 07:01:21,2096.58,231.87,9.04,49.61,0.1747
1000000392,2026-01-06 07:01:21,2018.88,239.55,8.43,50.03,0.1682
1000000393,2026-01-06 07:01:21,1578.88,235.71,6.7,49.55,0.1316
1000000394,2026-01-06 07:01:21,2096.99,221.96,9.45,49.51,0.1747
1000000395,2026-01-06 07:01:21,1525.97,237.98,6.41,50.46,0.1272
1000000396,2026-01-06 07:01:21,1614.11,224.7,7.18,50.06,0.1345
1000000397,2026-01-06 07:01:21,2027.25,228.88,8.86,50.41,0.1689
1000000398,2026-01-06 07:01:21,2158.07,231.49,9.32,50.12,0.1798
1000000399,2026-01-06 07:01:21,1500.77,238.24,6.3,49.6,0.1251
1000000400,2026-01-06 07:01:21,1756.7,223.85,7.85,49.99,0.1464
1000000401,2026-01-06 07:01:21,1982.31,234.5,8.45,50.22,0.1652
1000000402,2026-01-06 07:01:21,1736.51,227.63,7.63,49.84,0.1447
1000000403,2026-01-06 07:01:21,1536.31,229.65,6.69,49.84,0.128
1000000404,2026-01-06 07:01:21,2177.68,237.77,9.16,49.89,0.1815
1000000405,2026-01-06 07:01:21,1885.86,234.28,8.05,50.07,0.1572
1000000406,2026-01-06 07:01:21,2049.58,223.16,9.18,49.91,0.1708
1000000407,2026-01-06 07:01:21,1500.55,220.42,6.81,49.91,0.125
1000000408,2026-01-06 07:01:21,2170.86,232.2,9.35,49.67,0.1809
1000000409,2026-01-06 07:01:21,2127.81,238.53,8.92,49.95,0.1773
1000000410,2026-01-06 07:01:21,1801.13,223.23,8.07,50.49,0.1501
1000000411,2026-01-06 07:01:21,1768.52,234.41,7.54,50.06,0.1474
1000000412,2026-01-06 07:01:21,1853.33,222.32,8.34,49.75,0.1544
1000000413,2026-01-06 07:01:21,2091.11,232.17,9.01,50.43,0.1743
1000000414,2026-01-06 07:01:21,1596.89,225.72,7.07,49.93,0.1331
1000000415,2026-01-06 07:01:21,2050.5,236.42,8.67,50.27,0.1709
1000000416,2026-01-06 07:01:21,1784.92,232.5,7.68,49.86,0.1487
1000000417,2026-01-06 07:01:21,2152.62,227.12,9.48,49.66,0.1794
1000000418,2026-01-06 07:01:21,1938.95,223.61,8.67,50.23,0.1616
1000000419,2026-01-06 07:01:21,1639.73,222.72,7.36,50.12,0.1366
1000000420,2026-01-06 07:01:21,1856.4,235.51,7.88,49.85,0.1547
1000000421,2026-01-06 07:01:21,2108.98,225.42,9.36,50.11,0.1757
1000000422,2026-01-06 07:01:21,1613.65,229.5,7.03,50.02,0.1345
1000000423,2026-01-06 07:01:21,1505.38,236.74,6.36,50.35,0.1254
1000000424,2026-01-06 07:01:21,2105.51,225.82,9.32,50.12,0.1755
1000000425,2026-01-06 07:01:21,1793.39,231.04,7.76,50.29,0.1494
1000000426,2026-01-06 07:01:21,1503.32,220.77,6.81,49.68,0.1253
1000000427,2026-01-06 07:01:21,1503.57,235.12,6.39,49.79,0.1253
1000000428,2026-01-06 07:01:21,1808.68,233.26,7.75,49.85,0.1507
1000000429,2026-01-06 07:01:21,1691.19,234.67,7.21,50.11,0.1409
1000000430,2026-01-06 07:01:21,1842.51,220.4,8.36,49.82,0.1535
1000000431,2026-01-06 07:01:21,2104.89,224.74,9.37,50.18,0.1754
1000000432,2026-01-06 07:01:21,1703.02,226.6,7.52,49.72,0.1419
1000000433,2026-01-06 07:01:21,1677.3,223.85,7.49,50.38,0.1398
1000000434,2026-01-06 07:01:21,1966.53,230.83,8.52,50.49,0.1639
1000000435,2026-01-06 07:01:21,2176.41,222.74,9.77,49.53,0.1814
1000000436,2026-01-06 07:01:21,1645.54,220.76,7.45,50.44,0.1371
1000000437,2026-01-06 07:01:21,1528.94,233.81,6.54,49.65,0.1274
1000000438,2026-01-06 07:01:21,1675.64,226.65,7.39,49.86,0.1396
1000000439,2026-01-06 07:01:21,1971.78,237.56,8.3,50.49,0.1643
1000000440,2026-01-06 07:01:21,1605.63,225.95,7.11,49.66,0.1338
1000000441,2026-01-06 07:01:21,1917.83,235.5,8.14,49.89,0.1598
1000000442,2026-01-06 07:01:21,1705.39,222.7,7.66,50.36,0.1421
1000000443,2026-01-06 07:01:21,2134.22,232.62,9.17,50.46,0.1779
1000000444,2026-01-06 07:01:21,1930.88,226.71,8.52,49.89,0.1609
1000000445,2026-01-06 07:01:21,1588.99,237.4,6.69,49.7,0.1324
1000000446,2026-01-06 07:01:21,1648.05,225.27,7.32,49.89,0.1373
1000000447,2026-01-06 07:01:21,1758.36,225.11,7.81,49.84,0.1465
1000000448,2026-01-06 07:01:21,2006.52,230.35,8.71,49.79,0.1672
1000000449,2026-01-06 07:01:21,1688.07,222.98,7.57,50.41,0.1407
1000000450,2026-01-06 07:01:21,2156.61,232.41,9.28,49.7,0.1797
1000000451,2026-01-06 07:01:21,1914.89,222.56,8.6,50.2,0.1596
1000000452,2026-01-06 07:01:21,1916.62,229.26,8.36,50.34,0.1597
1000000453,2026-01-06 07:01:21,2057.36,227.78,9.03,50.11,0.1714
1000000454,2026-01-06 07:01:21,1847.1,239.79,7.7,50.06,0.1539
1000000455,2026-01-06 07:01:21,1762.07,235.33,7.49,49.75,0.1468
1000000456,2026-01-06 07:01:21,1730.09,232.32,7.45,50.44,0.1442
1000000457,2026-01-06 07:01:21,1761.64,239.39,7.36,49.83,0.1468
1000000458,2026-01-06 07:01:21,1824.39,233.58,7.81,49.78,0.152
1000000459,2026-01-06 07:01:21,2026.18,234.24,8.65,50.29,0.1688
1000000460,2026-01-06 07:01:21,2088.69,230.16,9.08,49.84,0.1741
1000000461,2026-01-06 07:01:21,1529.93,221.81,6.9,50.3,0.1275
1000000462,2026-01-06 07:01:21,1836.57,236.83,7.75,50.11,0.153
1000000463,2026-01-06 07:01:21,2135.24,226.4,9.43,49.57,0.1779
1000000464,2026-01-06 07:01:21,1640.08,234.64,6.99,49.64,0.1367
1000000465,2026-01-06 07:01:21,2105.33,233.44,9.02,49.81,0.1754
1000000466,2026-01-06 07:01:21,1688.91,235.04,7.19,49.99,0.1407
1000000467,2026-01-06 07:01:21,2070.41,225.62,9.18,50.19,0.1725
1000000468,2026-01-06 07:01:21,2132.5,231.2,9.22,50.42,0.1777
1000000469,2026-01-06 07:01:21,1650.72,227.08,7.27,50.48,0.1376
1000000470,2026-01-06 07:01:21,1728.34,239.96,7.2,50.48,0.144
1000000471,2026-01-06 07:01:21,2083.51,228.32,9.13,50.47,0.1736
1000000472,2026-01-06 07:01:21,1962.58,221.99,8.84,50.19,0.1635
1000000473,2026-01-06 07:01:21,1653.97,234.06,7.07,49.84,0.1378
1000000474,2026-01-06 07:01:21,1799.5,239.74,7.51,49.74,0.15
1000000475,2026-01-06 07:01:21,1607.47,220.31,7.3,49.79,0.134
1000000476,2026-01-06 07:01:21,1522.94,230.97,6.59,49.87,0.1269
1000000477,2026-01-06 07:01:21,1530.36,222.77,6.87,50.2,0.1275
1000000478,2026-01-06 07:01:21,2048.2,229.63,8.92,49.56,0.1707
1000000479,2026-01-06 07:01:21,1820.06,227.96,7.98,50.24,0.1517
1000000480,2026-01-06 07:01:21,1701.07,233.8,7.28,49.84,0.1418
1000000481,2026-01-06 07:01:21,1572.18,226.4,6.94,49.92,0.131
1000000482,2026-01-06 07:01:21,1547.71,232.1,6.67,49.57,0.129
1000000483,2026-01-06 07:01:21,2177.75,238.64,9.13,50.24,0.1815
1000000484,2026-01-06 07:01:21,1551.93,235.16,6.6,49.57,0.1293
1000000485,2026-01-06 07:01:21,2176.91,232.55,9.36,50.37,0.1814
1000000486,2026-01-06 07:01:21,1802.14,228.62,7.88,50.28,0.1502
1000000487,2026-01-06 07:01:21,1509.37,226.55,6.66,49.53,0.1258
1000000488,2026-01-06 07:01:21,1855.41,222.38,8.34,50.14,0.1546
1000000489,2026-01-06 07:01:21,2093.02,224.7,9.31,49.7,0.1744
1000000490,2026-01-06 07:01:21,1668.25,221.01,7.55,49.73,0.139
1000000491,2026-01-06 07:01:21,1606.27,233.36,6.88,49.64,0.1339
1000000492,2026-01-06 07:01:21,1943.21,229.55,8.47,50.09,0.1619
1000000493,2026-01-06 07:01:21,2194.34,224.42,9.78,50.47,0.1829
1000000494,2026-01-06 07:01:21,1685.68,223.99,7.53,50.45,0.1405
1000000495,2026-01-06 07:01:21,1844.48,221.58,8.32,50.01,0.1537
1000000496,2026-01-06 07:01:21,1761.07,225.83,7.8,49.67,0.1468
1000000497,2026-01-06 07:01:21,1771.71,230.99,7.67,50.34,0.1476
1000000498,2026-01-06 07:01:21,1929.6,234.56,8.23,50.37,0.1608
1000000499,2026-01-06 07:01:21,2120.33,237.42,8.93,50.16,0.1767
1000000500,2026-01-06 07:01:21,1644.12,226.87,7.25,49.99,0.137
1000000501,2026-01-06 07:01:21,1708.26,238.43,7.16,50.35,0.1424
1000000502,2026-01-06 07:01:21,1604.22,224.24,7.15,50.44,0.1337
1000000503,2026-01-06 07:01:21,1684.65,228.43,7.37,49.7,0.1404
1000000504,2026-01-06 07:01:21,1709.03,238.55,7.16,50.09,0.1424
1000000505,2026-01-06 07:01:21,1588.57,220.49,7.2,49.62,0.1324
1000000506,2026-01-06 07:01:21,2048.07,231.62,8.84,49.78,0.1707
1000000507,2026-01-06 07:01:21,1754.55,222.81,7.87,50.35,0.1462
1000000508,2026-01-06 07:01:21,2187.05,227.7,9.6,50.15,0.1823
1000000509,2026-01-06 07:01:21,1785.91,230.51,7.75,50.34,0.1488
1000000510,2026-01-06 07:01:21,1918.71,239.38,8.02,50.3,0.1599
1000000511,2026-01-06 07:01:21,2191.59,230.23,9.52,49.98,0.1826
1000000512,2026-01-06 07:01:21,1998.11,236.67,8.44,50.42,0.1665
1000000513,2026-01-06 07:01:21,1542.53,233.89,6.6,50.3,0.1285
1000000514,2026-01-06 07:01:21,2104.21,236.66,8.89,49.92,0.1754
1000000515,2026-01-06 07:01:21,1680.69,226.46,7.42,50.13,0.1401
1000000516,2026-01-06 07:01:21,1760.9,229.49,7.67,49.98,0.1467
1000000517,2026-01-06 07:01:21,2121.54,221.76,9.57,50.49,0.1768
1000000518,2026-01-06 07:01:21,1520.11,233.87,6.5,49.89,0.1267
1000000519,2026-01-06 07:01:21,1582.9,235.18,6.73,50.04,0.1319
1000000520,2026-01-06 07:01:21,2122.01,233.61,9.08,49.55,0.1768
1000000521,2026-01-06 07:01:21,1993.05,222.95,8.94,50.49,0.1661
1000000522,2026-01-06 07:01:21,1742.79,237.34,7.34,49.73,0.1452
1000000523,2026-01-06 07:01:21,1788.4,226.92,7.88,50.03,0.149
1000000524,2026-01-06 07:01:21,1722.27,238.52,7.22,49.56,0.1435
1000000525,2026-01-06 07:01:21,2042.06,236.56,8.63,49.53,0.1702
1000000526,2026-01-06 07:01:21,1751.64,228.64,7.66,49.64,0.146
1000000527,2026-01-06 07:01:21,2021.36,239.95,8.42,50.3,0.1684
1000000528,2026-01-06 07:01:21,1640.66,239.18,6.86,50.31,0.1367
1000000529,2026-01-06 07:01:21,1652.0,232.49,7.11,49.88,0.1377
1000000530,2026-01-06 07:01:21,2016.87,224.35,8.99,49.8,0.1681
1000000531,2026-01-06 07:01:21,2132.31,234.98,9.07,49.63,0.1777
1000000532,2026-01-06 07:01:21,1533.98,220.72,6.95,50.21,0.1278
1000000533,2026-01-06 07:01:21,1894.22,235.47,8.04,49.83,0.1579
1000000534,2026-01-06 07:01:21,2113.63,231.76,9.12,50.47,0.1761
1000000535,2026-01-06 07:01:21,1685.78,220.33,7.65,49.81,0.1405
1000000536,2026-01-06 07:01:21,1534.41,236.47,6.49,49.86,0.1279
1000000537,2026-01-06 07:01:21,1579.28,234.27,6.74,50.16,0.1316
1000000538,2026-01-06 07:01:21,2004.28,231.13,8.67,50.03,0.167
1000000539,2026-01-06 07:01:21,1501.06,239.84,6.26,50.48,0.1251
1000000540,2026-01-06 07:01:21,2142.57,230.81,9.28,50.02,0.1785
1000000541,2026-01-06 07:01:21,1646.62,220.35,7.47,50.24,0.1372
1000000542,2026-01-06 07:01:21,1698.15,228.84,7.42,50.34,0.1415
1000000543,2026-01-06 07:01:21,1657.78,231.19,7.17,50.5,0.1381
1000000544,2026-01-06 07:01:21,1641.27,231.2,7.1,49.51,0.1368
1000000545,2026-01-06 07:01:21,1856.19,234.55,7.91,49.85,0.1547
1000000546,2026-01-06 07:01:21,1611.42,239.25,6.74,49.79,0.1343
1000000547,2026-01-06 07:01:21,1507.82,221.24,6.82,49.76,0.1257
1000000548,2026-01-06 07:01:21,1702.7,229.2,7.43,49.98,0.1419
1000000549,2026-01-06 07:01:21,1607.95,223.28,7.2,50.31,0.134
1000000550,2026-01-06 07:01:21,2062.35,227.26,9.07,50.23,0.1719
1000000551,2026-01-06 07:01:21,1964.2,227.02,8.65,50.44,0.1637
1000000552,2026-01-06 07:01:21,2163.86,221.99,9.75,50.38,0.1803
1000000553,2026-01-06 07:01:21,1578.35,230.75,6.84,50.15,0.1315
1000000554,2026-01-06 07:01:21,1982.75,229.36,8.64,50.03,0.1652
1000000555,2026-01-06 07:01:21,1960.02,229.48,8.54,50.04,0.1633
1000000556,2026-01-06 07:01:21,1638.88,237.2,6.91,49.74,0.1366
1000000557,2026-01-06 07:01:21,1852.86,224.75,8.24,49.9,0.1544
1000000558,2026-01-06 07:01:21,1611.07,235.18,6.85,49.88,0.1343
1000000559,2026-01-06 07:01:21,1712.06,234.06,7.31,49.88,0.1427
1000000560,2026-01-06 07:01:21,1611.02,230.7,6.98,50.35,0.1343
1000000561,2026-01-06 07:01:21,1891.68,231.83,8.16,50.33,0.1576
1000000562,2026-01-06 07:01:21,2133.15,231.12,9.23,50.35,0.1778
1000000563,2026-01-06 07:01:21,1798.08,229.27,7.84,49.73,0.1498
1000000564,2026-01-06 07:01:21,1527.54,236.36,6.46,50.1,0.1273
1000000565,2026-01-06 07:01:21,1769.39,220.66,8.02,50.49,0.1474
1000000566,2026-01-06 07:01:21,1814.63,221.37,8.2,50.33,0.1512
1000000567,2026-01-06 07:01:21,1877.97,228.38,8.22,50.34,0.1565
1000000568,2026-01-06 07:01:21,2126.82,238.35,8.92,50.08,0.1772
1000000569,2026-01-06 07:01:21,1625.82,228.1,7.13,49.71,0.1355
1000000570,2026-01-06 07:01:21,2047.58,231.77,8.83,50.43,0.1706
1000000571,2026-01-06 07:01:21,1508.88,228.16,6.61,50.41,0.1257
1000000572,2026-01-06 07:01:21,1973.71,235.74,8.37,49.93,0.1645
1000000573,2026-01-06 07:01:21,2197.28,234.9,9.35,49.97,0.1831
1000000574,2026-01-06 07:01:21,1759.89,225.04,7.82,49.76,0.1467
1000000575,2026-01-06 07:01:21,1755.67,221.82,7.91,49.56,0.1463
1000000576,2026-01-06 07:01:21,1794.51,227.63,7.88,50.13,0.1495
1000000577,2026-01-06 07:01:21,2184.91,231.46,9.44,49.54,0.1821
1000000578,2026-01-06 07:01:21,1553.07,229.68,6.76,50.17,0.1294
1000000579,2026-01-06 07:01:21,1582.37,233.86,6.77,49.96,0.1319
1000000580,2026-01-06 07:01:21,1706.85,234.12,7.29,50.4,0.1422
1000000581,2026-01-06 07:01:21,1526.35,237.51,6.43,49.71,0.1272
1000000582,2026-01-06 07:01:21,1865.73,234.63,7.95,50.02,0.1555
1000000583,2026-01-06 07:01:21,1735.37,223.67,7.76,50.01,0.1446
1000000584,2026-01-06 07:01:21,1969.94,229.89,8.57,50.04,0.1642
1000000585,2026-01-06 07:01:21,1877.06,226.03,8.3,49.66,0.1564
1000000586,2026-01-06 07:01:21,2120.19,230.8,9.19,50.44,0.1767
1000000587,2026-01-06 07:01:21,1949.39,237.89,8.19,49.63,0.1624
1000000588,2026-01-06 07:01:21,1738.75,234.01,7.43,49.99,0.1449
1000000589,2026-01-06 07:01:21,1739.95,234.66,7.41,49.91,0.145
1000000590,2026-01-06 07:01:21,1620.23,232.49,6.97,49.93,0.135
1000000591,2026-01-06 07:01:21,1968.88,221.49,8.89,50.06,0.1641
1000000592,2026-01-06 07:01:21,1830.47,226.28,8.09,50.25,0.1525
1000000593,2026-01-06 07:01:21,1820.14,222.18,8.19,49.83,0.1517
1000000594,2026-01-06 07:01:21,1596.05,234.56,6.8,49.86,0.133
1000000595,2026-01-06 07:01:21,1716.94,232.15,7.4,49.71,0.1431
1000000596,2026-01-06 07:01:21,1812.96,228.61,7.93,50.49,0.1511
1000000597,2026-01-06 07:01:21,1501.57,230.53,6.51,49.71,0.1251
1000000598,2026-01-06 07:01:21,2149.57,232.17,9.26,49.74,0.1791
1000000599,2026-01-06 07:01:21,2045.78,225.09,9.09,50.35,0.1705
1000000600,2026-01-06 07:01:21,1815.98,238.82,7.6,49.88,0.1513
1000000601,2026-01-06 07:01:21,1537.24,223.46,6.88,50.21,0.1281
1000000602,2026-01-06 07:01:21,1948.38,232.9,8.37,49.8,0.1624
1000000603,2026-01-06 07:01:21,1635.44,227.39,7.19,49.88,0.1363
1000000604,2026-01-06 07:01:21,2025.32,230.42,8.79,49.79,0.1688
1000000605,2026-01-06 07:01:21,1914.8,223.68,8.56,50.04,0.1596
1000000606,2026-01-06 07:01:21,1768.61,220.69,8.01,50.28,0.1474
1000000607,2026-01-06 07:01:21,1908.93,230.67,8.28,50.22,0.1591
1000000608,2026-01-06 07:01:21,1950.72,237.63,8.21,49.65,0.1626
1000000609,2026-01-06 07:01:21,2137.97,226.33,9.45,50.09,0.1782
1000000610,2026-01-06 07:01:21,1509.53,220.3,6.85,49.87,0.1258
1000000611,2026-01-06 07:01:21,1604.07,227.83,7.04,50.3,0.1337
1000000612,2026-01-06 07:01:21,1910.34,230.12,8.3,50.39,0.1592
1000000613,2026-01-06 07:01:21,1796.24,223.75,8.03,50.28,0.1497
1000000614,2026-01-06 07:01:21,2005.19,222.58,9.01,49.62,0.1671
1000000615,2026-01-06 07:01:21,1800.31,224.9,8.01,49.6,0.15
1000000616,2026-01-06 07:01:21,1992.86,220.38,9.04,49.99,0.1661
1000000617,2026-01-06 07:01:21,1839.66,220.23,8.35,50.27,0.1533
1000000618,2026-01-06 07:01:21,2150.25,231.31,9.3,49.54,0.1792
1000000619,2026-01-06 07:01:21,2082.91,224.38,9.28,49.71,0.1736
1000000620,2026-01-06 07:01:21,1997.51,238.63,8.37,50.45,0.1665
1000000621,2026-01-06 07:01:21,1923.56,233.15,8.25,49.64,0.1603
1000000622,2026-01-06 07:01:21,1646.83,230.53,7.14,50.23,0.1372
1000000623,2026-01-06 07:01:21,2013.69,224.03,8.99,49.61,0.1678
1000000624,2026-01-06 07:01:21,1609.1,229.99,7.0,50.47,0.1341
1000000625,2026-01-06 07:01:21,1881.21,238.05,7.9,50.29,0.1568
1000000626,2026-01-06 07:01:21,1995.55,224.41,8.89,50.44,0.1663
1000000627,2026-01-06 07:01:21,2012.97,224.37,8.97,49.7,0.1677
1000000628,2026-01-06 07:01:21,2043.72,235.13,8.69,50.03,0.1703
1000000629,2026-01-06 07:01:21,1742.43,236.68,7.36,49.84,0.1452
1000000630,2026-01-06 07:01:21,1908.97,220.13,8.67,50.49,0.1591
1000000631,2026-01-06 07:01:21,2145.71,221.67,9.68,50.08,0.1788
1000000632,2026-01-06 07:01:21,2033.78,234.43,8.68,49.52,0.1695
1000000633,2026-01-06 07:01:21,1668.91,239.71,6.96,50.02,0.1391
1000000634,2026-01-06 07:01:21,1507.71,221.26,6.81,49.82,0.1256
1000000635,2026-01-06 07:01:21,1803.27,234.71,7.68,50.04,0.1503
1000000636,2026-01-06 07:01:21,1532.41,226.44,6.77,49.85,0.1277
1000000637,2026-01-06 07:01:21,1550.57,222.07,6.98,49.74,0.1292
1000000638,2026-01-06 07:01:21,2095.68,237.13,8.84,50.46,0.1746
1000000639,2026-01-06 07:01:21,1649.05,235.09,7.01,50.2,0.1374
1000000640,2026-01-06 07:01:21,2098.29,226.08,9.28,50.25,0.1749
1000000641,2026-01-06 07:01:21,2117.76,225.84,9.38,50.37,0.1765
1000000642,2026-01-06 07:01:21,1746.5,235.68,7.41,50.26,0.1455
1000000643,2026-01-06 07:01:21,1915.32,239.71,7.99,50.33,0.1596
1000000644,2026-01-06 07:01:21,2092.27,232.99,8.98,50.29,0.1744
1000000645,2026-01-06 07:01:21,1832.16,233.24,7.86,50.43,0.1527
1000000646,2026-01-06 07:01:21,1845.32,229.72,8.03,50.13,0.1538
1000000647,2026-01-06 07:01:21,2056.0,223.01,9.22,49.93,0.1713
1000000648,2026-01-06 07:01:21,1541.46,233.28,6.61,50.23,0.1285
1000000649,2026-01-06 07:01:21,2142.74,225.63,9.5,50.3,0.1786
1000000650,2026-01-06 07:01:21,1902.36,238.66,7.97,50.09,0.1585
1000000651,2026-01-06 07:01:21,2078.23,238.35,8.72,49.8,0.1732
1000000652,2026-01-06 07:01:21,1558.23,231.67,6.73,50.01,0.1299
1000000653,2026-01-06 07:01:21,1669.51,234.73,7.11,49.51,0.1391
1000000654,2026-01-06 07:01:21,2036.82,230.05,8.85,50.45,0.1697
1000000655,2026-01-06 07:01:21,1593.57,226.37,7.04,49.71,0.1328
1000000656,2026-01-06 07:01:21,1722.32,234.34,7.35,49.95,0.1435
1000000657,2026-01-06 07:01:21,1510.37,224.55,6.73,50.41,0.1259
1000000658,2026-01-06 07:01:21,2167.7,229.4,9.45,50.07,0.1806
1000000659,2026-01-06 07:01:21,2072.73,221.32,9.37,50.16,0.1727
1000000660,2026-01-06 07:01:21,2063.8,222.54,9.27,49.74,0.172
1000000661,2026-01-06 07:01:21,1757.45,230.36,7.63,49.61,0.1465
1000000662,2026-01-06 07:01:21,1650.7,223.43,7.39,49.64,0.1376
1000000663,2026-01-06 07:01:21,2061.89,235.51,8.76,49.92,0.1718
1000000664,2026-01-06 07:01:21,1544.21,229.03,6.74,50.05,0.1287
1000000665,2026-01-06 07:01:21,1615.17,239.21,6.75,50.49,0.1346
1000000666,2026-01-06 07:01:21,1646.99,230.3,7.15,50.17,0.1372
1000000667,2026-01-06 07:01:21,2166.71,230.27,9.41,50.21,0.1806
1000000668,2026-01-06 07:01:21,1668.98,232.69,7.17,49.73,0.1391
1000000669,2026-01-06 07:01:21,2191.38,232.55,9.42,50.18,0.1826
1000000670,2026-01-06 07:01:21,1912.0,238.71,8.01,49.85,0.1593
1000000671,2026-01-06 07:01:21,1962.94,227.27,8.64,50.06,0.1636
1000000672,2026-01-06 07:01:21,2029.03,225.9,8.98,49.64,0.1691
1000000673,2026-01-06 07:01:21,1517.72,231.6,6.55,49.89,0.1265
1000000674,2026-01-06 07:01:21,1737.89,237.34,7.32,49.74,0.1448
1000000675,2026-01-06 07:01:21,1524.99,226.63,6.73,49.66,0.1271
1000000676,2026-01-06 07:01:21,1789.3,224.2,7.98,49.73,0.1491
1000000677,2026-01-06 07:01:21,1817.79,235.13,7.73,49.76,0.1515
1000000678,2026-01-06 07:01:21,1802.81,229.48,7.86,49.74,0.1502
1000000679,2026-01-06 07:01:21,2062.41,223.82,9.21,49.74,0.1719
1000000680,2026-01-06 07:01:21,1526.1,235.23,6.49,50.46,0.1272
1000000681,2026-01-06 07:01:21,1946.89,220.85,8.82,50.26,0.1622
1000000682,2026-01-06 07:01:21,2023.38,232.06,8.72,50.36,0.1686
1000000683,2026-01-06 07:01:21,2115.34,237.43,8.91,50.42,0.1763
1000000684,2026-01-06 07:01:21,1625.54,229.68,7.08,49.82,0.1355
1000000685,2026-01-06 07:01:21,2147.62,225.52,9.52,49.71,0.179
1000000686,2026-01-06 07:01:21,1520.09,226.01,6.73,49.71,0.1267
1000000687,2026-01-06 07:01:21,1917.61,239.92,7.99,49.6,0.1598
1000000688,2026-01-06 07:01:21,2089.65,224.68,9.3,50.16,0.1741
1000000689,2026-01-06 07:01:21,2083.57,239.73,8.69,49.85,0.1736
1000000690,2026-01-06 07:01:21,2160.78,238.34,9.07,49.6,0.1801
1000000691,2026-01-06 07:01:21,1690.04,226.31,7.47,50.47,0.1408
1000000692,2026-01-06 07:01:21,2159.61,223.22,9.67,49.69,0.18
1000000693,2026-01-06 07:01:21,1902.08,232.06,8.2,49.96,0.1585
1000000694,2026-01-06 07:01:21,1656.45,237.96,6.96,50.18,0.138
1000000695,2026-01-06 07:01:21,1885.12,222.35,8.48,50.12,0.1571
1000000696,2026-01-06 07:01:21,1996.04,223.96,8.91,49.87,0.1663
1000000697,2026-01-06 07:01:21,1680.23,235.68,7.13,50.16,0.14
1000000698,2026-01-06 07:01:21,1767.2,236.54,7.47,49.62,0.1473
1000000699,2026-01-06 07:01:21,1873.35,233.06,8.04,49.51,0.1561
1000000700,2026-01-06 07:01:21,1618.32,228.41,7.09,49.83,0.1349
1000000701,2026-01-06 07:01:21,1753.02,230.99,7.59,50.1,0.1461
1000000702,2026-01-06 07:01:21,1842.18,223.49,8.24,50.2,0.1535
1000000703,2026-01-06 07:01:21,1581.77,233.52,6.77,49.58,0.1318
1000000704,2026-01-06 07:01:21,1682.48,234.99,7.16,49.91,0.1402
1000000705,2026-01-06 07:01:21,1649.31,238.95,6.9,50.26,0.1374
1000000706,2026-01-06 07:01:21,2074.19,224.68,9.23,50.38,0.1728
1000000707,2026-01-06 07:01:21,1696.51,230.18,7.37,49.86,0.1414
1000000708,2026-01-06 07:01:21,1899.27,221.78,8.56,50.26,0.1583
